gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2841970663	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/96893078	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - San Carlos		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.684647	-84.187031	1000.0						2014-02-09T00:00:00	9	2	2014	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.96893078				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:25.058Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2841939896	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/178550567	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Sarapiquí		PRESENT	5	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.328513	-83.967017	100.0						2019-08-03T00:00:00	3	8	2019	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.178550567				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:05.026Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2841723150	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/169831363	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Sarapiquí		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.431751	-84.003239	100.0						2017-03-04T00:00:00	4	3	2017	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.169831363				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:21.827Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2841652655	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/166110073	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Pococí		PRESENT	3	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.533158	-83.517902	25.0						2018-11-25T00:00:00	25	11	2018	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.166110073				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:50.105Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2841650422	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/135539381	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Pococí		PRESENT	3	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.577047	-83.524017	25.0						2017-03-15T00:00:00	15	3	2017	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.135539381				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:06.679Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2841576034	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/168745482	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Sarapiquí		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.434253	-84.004677	25.0						2019-03-19T00:00:00	19	3	2019	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.168745482				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:51.668Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2841452537	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/74197508	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - La Selva Reserve		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.431271	-84.009733	10.0						2013-02-12T00:00:00	12	2	2013	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.74197508				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:08.508Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2841363178	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/159984524	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Pococí		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.624749	-83.539971	50.0						2018-07-13T00:00:00	13	7	2018	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.159984524				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:19.423Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2841340413	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/165530654	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Sarapiquí		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.451379	-84.068237	25.0						2018-12-09T00:00:00	9	12	2018	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.165530654				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:31.403Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2841320049	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/171170251	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Sarapiquí		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.436093	-84.00408	5.0						2019-04-27T00:00:00	27	4	2019	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.171170251				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:01.913Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2841305530	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/166949665	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Tortuguero		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.540894	-83.501834	25.0						2019-01-26T00:00:00	26	1	2019	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.166949665				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:20.762Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2841281354	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/121831373	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Pococí		PRESENT	6	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.5487	-83.5101	65.0						2016-07-13T00:00:00	13	7	2016	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.121831373				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:12.322Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2841263954	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/171063237	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - La Selva Reserve		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.432696	-84.007187	10.0						2019-03-15T00:00:00	15	3	2019	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.171063237				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:00.787Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2841263293	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/114446756	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Sarapiquí		PRESENT	5	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.4515	-84.0774	10.0						2016-02-01T00:00:00	1	2	2016	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.114446756				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:25.932Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2841225100	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/154781509	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Sarapiquí		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.452	-84.120784	10.0						2018-03-29T00:00:00	29	3	2018	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.154781509				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:07.787Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2841179882	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/149320615	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Sarapiquí		PRESENT	3	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.450419	-84.067897	25.0						2018-03-06T00:00:00	6	3	2018	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.149320615				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:54.756Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2841173124	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/171201800	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Sarapiquí		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.436971	-84.002793	5.0						2019-04-28T00:00:00	28	4	2019	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.171201800				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:53.321Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2841163619	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/162395063	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus	ambiguus	SUBSPECIES	Ara ambiguus ambiguus	Ara ambiguus ambiguus		CR	Costa Rica - Tortuguero		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.543899	-83.503879	10.0						2018-05-10T00:00:00	10	5	2018	6170723	5959233	HUMAN_OBSERVATION		Observations	OBS.162395063				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:05.724Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2841158758	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/168171845	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - La Selva Reserve		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.431873	-84.008817	100.0						2017-02-26T00:00:00	26	2	2017	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.168171845				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:00.912Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2841150243	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/168630225	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Tortuguero NP		PRESENT	18	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.507565	-83.495316	25.0						2019-03-03T00:00:00	3	3	2019	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.168630225				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:20.021Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2841145390	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/96898580	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Sarapiquí		PRESENT	3	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.418121	-84.124753	10.0						2014-02-12T00:00:00	12	2	2014	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.96898580				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:01.881Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2841134363	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/169037356	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Tortuguero NP		PRESENT	4	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.513354	-83.48838	25.0						2019-03-16T00:00:00	16	3	2019	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.169037356				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:00.496Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2841132985	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/168451606	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Pococí		PRESENT	25	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.549444	-83.505833	100.0						2019-01-25T00:00:00	25	1	2019	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.168451606				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:53.264Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2841121193	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/159872467	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Pococí		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.596503	-83.528969	5.0						2018-07-12T00:00:00	12	7	2018	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.159872467				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:05.629Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2841105300	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/114370062	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Sarapiquí		PRESENT	9	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.4513	-84.0696	5.0						2016-02-01T00:00:00	1	2	2016	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.114370062				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:02.535Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2841058457	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/169101727	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus	ambiguus	SUBSPECIES	Ara ambiguus ambiguus	Ara ambiguus ambiguus		CR	Costa Rica - Tortuguero		PRESENT	7	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.546421	-83.504969	25.0						2019-01-23T00:00:00	23	1	2019	6170723	5959233	HUMAN_OBSERVATION		Observations	OBS.169101727				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:56.265Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2841045780	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/76867795	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Pococí		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.593532	-83.527403	10.0						2013-06-13T00:00:00	13	6	2013	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.76867795				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:23.650Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840962320	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/115448983	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - La Selva Reserve		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.4308	-84.0065	5.0						2016-02-27T00:00:00	27	2	2016	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.115448983				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:09.063Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840928748	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/162843068	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus	ambiguus	SUBSPECIES	Ara ambiguus ambiguus	Ara ambiguus ambiguus		CR	Costa Rica - Tortuguero		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.544123	-83.504024	10.0						2018-06-16T00:00:00	16	6	2018	6170723	5959233	HUMAN_OBSERVATION		Observations	OBS.162843068				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:20.298Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840895611	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/167025310	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - La Selva Reserve		PRESENT	6	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.431228	-84.004707	25.0						2019-01-19T00:00:00	19	1	2019	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.167025310				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:52.542Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840881528	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/165530664	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Sarapiquí		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.450708	-84.066162	25.0						2018-12-09T00:00:00	9	12	2018	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.165530664				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:00.464Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840879203	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/167619891	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Tortuguero		PRESENT	8	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.545056	-83.503377	100.0						2019-01-30T00:00:00	30	1	2019	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.167619891				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:00.317Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840872804	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/76867835	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Pococí		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.593532	-83.527403	10.0						2013-06-10T00:00:00	10	6	2013	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.76867835				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:48.366Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840832615	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/167025402	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - La Selva Reserve		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.433598	-84.01368	25.0						2019-01-18T00:00:00	18	1	2019	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.167025402				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:59.580Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840823311	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/166788884	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - La Selva Reserve		PRESENT	6	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.431228	-84.004707	25.0						2019-01-19T00:00:00	19	1	2019	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.166788884				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:51.883Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840822559	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/183443436	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Sarapiquí		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.438866	-84.008876	5.0						2019-12-24T00:00:00	24	12	2019	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.183443436				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:53.298Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840805654	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/167130336	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - La Selva Reserve		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.430992	-84.003426	25.0						2019-01-31T00:00:00	31	1	2019	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.167130336				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:12.783Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840805395	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/166788929	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - La Selva Reserve		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.439071	-84.011047	25.0						2019-01-19T00:00:00	19	1	2019	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.166788929				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:12.742Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840691535	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/136027943	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Pococí		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.589824	-83.526091	25.0						2017-03-30T00:00:00	30	3	2017	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.136027943				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:16.453Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840685214	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/114676585	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - La Selva Reserve		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.4365	-84.0097	5.0						2016-01-31T00:00:00	31	1	2016	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.114676585				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:08.918Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
